"Date","Price","Open","High","Low","Vol.","Change %"
"19/12/2008","59.53","59.53","59.53","59.53","","7.16%"
"18/12/2008","55.55","55.55","55.55","55.55","","-3.68%"
"17/12/2008","57.67","57.67","57.67","57.67","","-6.58%"
"16/12/2008","61.73","61.73","61.73","61.73","","-0.84%"
"15/12/2008","62.25","62.25","62.25","62.25","","0.40%"
"12/12/2008","62.00","62.00","62.00","62.00","","11.37%"
"11/12/2008","55.67","55.67","55.67","55.67","","0.54%"
"10/12/2008","55.37","55.37","55.37","55.37","","-3.67%"
"09/12/2008","57.48","57.48","57.48","57.48","","4.13%"
"08/12/2008","55.20","55.20","55.20","55.20","","-1.76%"
"05/12/2008","56.19","56.19","56.19","56.19","","-5.58%"
"04/12/2008","59.51","59.51","59.51","59.51","","-0.52%"
"03/12/2008","59.82","59.82","59.82","59.82","","-6.49%"
"02/12/2008","63.97","63.97","63.97","63.97","","8.46%"
"01/12/2008","58.98","58.98","58.98","58.98","","0.14%"
"28/11/2008","58.90","58.90","58.90","58.90","","-4.85%"
"27/11/2008","61.90","61.90","61.90","61.90","","-9.21%"
"26/11/2008","68.18","68.18","68.18","68.18","","-4.20%"
"25/11/2008","71.17","71.17","71.17","71.17","","-7.28%"
"24/11/2008","76.76","76.76","76.76","76.76","","-2.29%"
"21/11/2008","78.56","78.56","78.56","78.56","","-5.18%"
"20/11/2008","82.85","82.85","82.85","82.85","","16.44%"
"19/11/2008","71.15","71.15","71.15","71.15","","-1.55%"
"18/11/2008","72.27","72.27","72.27","72.27","","6.11%"
"17/11/2008","68.11","68.11","68.11","68.11","","-2.08%"
"14/11/2008","69.56","69.56","69.56","69.56","","-7.60%"
"13/11/2008","75.28","75.28","75.28","75.28","","11.91%"
"12/11/2008","67.27","67.27","67.27","67.27","","-0.74%"
"11/11/2008","67.77","67.77","67.77","67.77","","-0.04%"
"10/11/2008","67.80","67.80","67.80","67.80","","-2.96%"
"07/11/2008","69.87","69.87","69.87","69.87","","-1.96%"
"06/11/2008","71.27","71.27","71.27","71.27","","9.41%"
"05/11/2008","65.14","65.14","65.14","65.14","","-5.96%"
"04/11/2008","69.27","69.27","69.27","69.27","","-11.16%"
"03/11/2008","77.97","77.97","77.97","77.97","","-2.48%"
"31/10/2008","79.95","79.95","79.95","79.95","","-4.11%"
"30/10/2008","83.38","83.38","83.38","83.38","","-0.56%"
"29/10/2008","83.85","83.85","83.85","83.85","","-6.03%"
"28/10/2008","89.23","89.23","89.23","89.23","","-14.44%"
"27/10/2008","104.29","104.29","104.29","104.29","","19.61%"
"24/10/2008","87.19","87.19","87.19","87.19","","22.01%"
"23/10/2008","71.46","71.46","71.46","71.46","","6.15%"
"22/10/2008","67.32","67.32","67.32","67.32","","-0.81%"
"21/10/2008","67.87","67.87","67.87","67.87","","-8.89%"
"20/10/2008","74.49","74.49","74.49","74.49","","2.60%"
"17/10/2008","72.60","72.60","72.60","72.60","","-1.53%"
"16/10/2008","73.73","73.73","73.73","73.73","","14.40%"
"15/10/2008","64.45","64.45","64.45","64.45","","1.38%"
"14/10/2008","63.57","63.57","63.57","63.57","","-9.13%"
"13/10/2008","69.96","69.96","69.96","69.96","","-7.39%"
"10/10/2008","75.54","75.54","75.54","75.54","","25.00%"
"09/10/2008","60.43","60.43","60.43","60.43","","-3.08%"
"08/10/2008","62.35","62.35","62.35","62.35","","12.59%"
"06/10/2008","55.38","55.38","55.38","55.38","","3.19%"
"03/10/2008","53.67","53.67","53.67","53.67","","5.92%"
"02/10/2008","50.67","50.67","50.67","50.67","","-4.38%"
"30/09/2008","52.99","52.99","52.99","52.99","","7.01%"
"29/09/2008","49.52","49.52","49.52","49.52","","8.84%"
"26/09/2008","45.50","45.50","45.50","45.50","","4.89%"
"25/09/2008","43.38","43.38","43.38","43.38","","-6.25%"
"24/09/2008","46.27","46.27","46.27","46.27","","-10.19%"
"23/09/2008","51.52","51.52","51.52","51.52","","2.24%"
"22/09/2008","50.39","50.39","50.39","50.39","","5.75%"
"19/09/2008","47.65","47.65","47.65","47.65","","-6.53%"
"18/09/2008","50.98","50.98","50.98","50.98","","3.16%"
"17/09/2008","49.42","49.42","49.42","49.42","","4.70%"
"16/09/2008","47.20","47.20","47.20","47.20","","25.87%"
"12/09/2008","37.50","37.50","37.50","37.50","","2.60%"
"11/09/2008","36.55","36.55","36.55","36.55","","-0.38%"
"10/09/2008","36.69","36.69","36.69","36.69","","7.72%"
"09/09/2008","34.06","34.06","34.06","34.06","","-1.39%"
"08/09/2008","34.54","34.54","34.54","34.54","","-0.89%"
"05/09/2008","34.85","34.85","34.85","34.85","","7.73%"
"04/09/2008","32.35","32.35","32.35","32.35","","-2.71%"
"03/09/2008","33.25","33.25","33.25","33.25","","4.82%"
"02/09/2008","31.72","31.72","31.72","31.72","","0.99%"
"01/09/2008","31.41","31.41","31.41","31.41","","0.83%"
"29/08/2008","31.15","31.15","31.15","31.15","","-2.38%"
"28/08/2008","31.91","31.91","31.91","31.91","","-1.12%"
"27/08/2008","32.27","32.27","32.27","32.27","","-1.41%"
"26/08/2008","32.73","32.73","32.73","32.73","","1.17%"
"25/08/2008","32.35","32.35","32.35","32.35","","-2.06%"
"21/08/2008","33.03","33.03","33.03","33.03","","3.93%"
"20/08/2008","31.78","31.78","31.78","31.78","","-2.60%"
"19/08/2008","32.63","32.63","32.63","32.63","","7.12%"
"18/08/2008","30.46","30.46","30.46","30.46","","3.46%"
"15/08/2008","29.44","29.44","29.44","29.44","","-0.64%"
"14/08/2008","29.63","29.63","29.63","29.63","","-4.79%"
"13/08/2008","31.12","31.12","31.12","31.12","","1.43%"
"12/08/2008","30.68","30.68","30.68","30.68","","1.62%"
"11/08/2008","30.19","30.19","30.19","30.19","","-2.71%"
"08/08/2008","31.03","31.03","31.03","31.03","","0.55%"
"07/08/2008","30.86","30.86","30.86","30.86","","-0.48%"
"05/08/2008","31.01","31.01","31.01","31.01","","0.36%"
"04/08/2008","30.90","30.90","30.90","30.90","","1.28%"
"01/08/2008","30.51","30.51","30.51","30.51","","1.23%"
"31/07/2008","30.14","30.14","30.14","30.14","","-1.73%"
"30/07/2008","30.67","30.67","30.67","30.67","","-6.52%"
"29/07/2008","32.81","32.81","32.81","32.81","","2.15%"
"28/07/2008","32.12","32.12","32.12","32.12","","-2.93%"
"25/07/2008","33.09","33.09","33.09","33.09","","5.05%"
"24/07/2008","31.50","31.50","31.50","31.50","","1.84%"
"23/07/2008","30.93","30.93","30.93","30.93","","-6.02%"
"22/07/2008","32.91","32.91","32.91","32.91","","-2.46%"
"21/07/2008","33.74","33.74","33.74","33.74","","-5.86%"
"18/07/2008","35.84","35.84","35.84","35.84","","-4.17%"
"17/07/2008","37.40","37.40","37.40","37.40","","-5.94%"
"16/07/2008","39.76","39.76","39.76","39.76","","-0.20%"
"15/07/2008","39.84","39.84","39.84","39.84","","13.21%"
"14/07/2008","35.19","35.19","35.19","35.19","","4.42%"
"11/07/2008","33.70","33.70","33.70","33.70","","-1.92%"
"10/07/2008","34.36","34.36","34.36","34.36","","0.79%"
"09/07/2008","34.09","34.09","34.09","34.09","","-4.11%"
"08/07/2008","35.55","35.55","35.55","35.55","","8.68%"
"07/07/2008","32.71","32.71","32.71","32.71","","-2.59%"
"04/07/2008","33.58","33.58","33.58","33.58","","-6.36%"
"03/07/2008","35.86","35.86","35.86","35.86","","8.60%"
"02/07/2008","33.02","33.02","33.02","33.02","","1.63%"
"30/06/2008","32.49","32.49","32.49","32.49","","-0.58%"
"27/06/2008","32.68","32.68","32.68","32.68","","2.96%"
"26/06/2008","31.74","31.74","31.74","31.74","","0.38%"
"25/06/2008","31.62","31.62","31.62","31.62","","-2.11%"
"24/06/2008","32.30","32.30","32.30","32.30","","-1.46%"
"23/06/2008","32.78","32.78","32.78","32.78","","8.90%"
"20/06/2008","30.10","30.10","30.10","30.10","","0.77%"
"19/06/2008","29.87","29.87","29.87","29.87","","0.07%"
"18/06/2008","29.85","29.85","29.85","29.85","","-2.80%"
"17/06/2008","30.71","30.71","30.71","30.71","","-6.49%"
"16/06/2008","32.84","32.84","32.84","32.84","","-7.00%"
"13/06/2008","35.31","35.31","35.31","35.31","","5.69%"
"12/06/2008","33.41","33.41","33.41","33.41","","2.74%"
"11/06/2008","32.52","32.52","32.52","32.52","","-1.72%"
"10/06/2008","33.09","33.09","33.09","33.09","","30.69%"
"06/06/2008","25.32","25.32","25.32","25.32","","-7.32%"
"05/06/2008","27.32","27.32","27.32","27.32","","-6.69%"
"04/06/2008","29.28","29.28","29.28","29.28","","2.95%"
"03/06/2008","28.44","28.44","28.44","28.44","","2.38%"
"02/06/2008","27.78","27.78","27.78","27.78","","-3.14%"
"30/05/2008","28.68","28.68","28.68","28.68","","-7.48%"
"29/05/2008","31.00","31.00","31.00","31.00","","-7.49%"
"28/05/2008","33.51","33.51","33.51","33.51","","-0.50%"
"27/05/2008","33.68","33.68","33.68","33.68","","-2.26%"
"26/05/2008","34.46","34.46","34.46","34.46","","7.49%"
"23/05/2008","32.06","32.06","32.06","32.06","","-1.63%"
"22/05/2008","32.59","32.59","32.59","32.59","","10.47%"
"21/05/2008","29.50","29.50","29.50","29.50","","-3.72%"
"20/05/2008","30.64","30.64","30.64","30.64","","6.69%"
"19/05/2008","28.72","28.72","28.72","28.72","","3.38%"
"16/05/2008","27.78","27.78","27.78","27.78","","-5.83%"
"15/05/2008","29.50","29.50","29.50","29.50","","-2.22%"
"14/05/2008","30.17","30.17","30.17","30.17","","-1.08%"
"13/05/2008","30.50","30.50","30.50","30.50","","1.43%"
"09/05/2008","30.07","30.07","30.07","30.07","","2.28%"
"08/05/2008","29.40","29.40","29.40","29.40","","-0.61%"
"07/05/2008","29.58","29.58","29.58","29.58","","10.83%"
"06/05/2008","26.69","26.69","26.69","26.69","","-2.63%"
"05/05/2008","27.41","27.41","27.41","27.41","","0.77%"
"02/05/2008","27.20","27.20","27.20","27.20","","-7.67%"
"30/04/2008","29.46","29.46","29.46","29.46","","0.03%"
"29/04/2008","29.45","29.45","29.45","29.45","","-1.96%"
"28/04/2008","30.04","30.04","30.04","30.04","","-3.66%"
"25/04/2008","31.18","31.18","31.18","31.18","","-2.96%"
"24/04/2008","32.13","32.13","32.13","32.13","","-1.29%"
"23/04/2008","32.55","32.55","32.55","32.55","","2.52%"
"22/04/2008","31.75","31.75","31.75","31.75","","-4.34%"
"21/04/2008","33.19","33.19","33.19","33.19","","-0.90%"
"18/04/2008","33.49","33.49","33.49","33.49","","-6.01%"
"17/04/2008","35.63","35.63","35.63","35.63","","-5.89%"
"16/04/2008","37.86","37.86","37.86","37.86","","0.77%"
"15/04/2008","37.57","37.57","37.57","37.57","","-4.01%"
"14/04/2008","39.14","39.14","39.14","39.14","","13.91%"
"11/04/2008","34.36","34.36","34.36","34.36","","-4.13%"
"10/04/2008","35.84","35.84","35.84","35.84","","-2.08%"
"09/04/2008","36.60","36.60","36.60","36.60","","-1.69%"
"08/04/2008","37.23","37.23","37.23","37.23","","-4.05%"
"07/04/2008","38.80","38.80","38.80","38.80","","-2.83%"
"03/04/2008","39.93","39.93","39.93","39.93","","-4.20%"
"02/04/2008","41.68","41.68","41.68","41.68","","-0.22%"
"01/04/2008","41.77","41.77","41.77","41.77","","-6.64%"
"31/03/2008","44.74","44.74","44.74","44.74","","0.83%"
"28/03/2008","44.37","44.37","44.37","44.37","","-0.72%"
"27/03/2008","44.69","44.69","44.69","44.69","","-6.58%"
"26/03/2008","47.84","47.84","47.84","47.84","","2.42%"
"25/03/2008","46.71","46.71","46.71","46.71","","-7.98%"
"20/03/2008","50.76","50.76","50.76","50.76","","-0.22%"
"19/03/2008","50.87","50.87","50.87","50.87","","-2.60%"
"18/03/2008","52.23","52.23","52.23","52.23","","-1.02%"
"17/03/2008","52.77","52.77","52.77","52.77","","13.22%"
"14/03/2008","46.61","46.61","46.61","46.61","","2.98%"
"13/03/2008","45.26","45.26","45.26","45.26","","9.38%"
"12/03/2008","41.38","41.38","41.38","41.38","","-0.14%"
"11/03/2008","41.44","41.44","41.44","41.44","","-4.41%"
"10/03/2008","43.35","43.35","43.35","43.35","","0.35%"
"07/03/2008","43.20","43.20","43.20","43.20","","5.06%"
"06/03/2008","41.12","41.12","41.12","41.12","","-4.26%"
"05/03/2008","42.95","42.95","42.95","42.95","","-2.56%"
"04/03/2008","44.08","44.08","44.08","44.08","","-0.07%"
"03/03/2008","44.11","44.11","44.11","44.11","","12.53%"
"29/02/2008","39.20","39.20","39.20","39.20","","3.92%"
"28/02/2008","37.72","37.72","37.72","37.72","","-9.74%"
"27/02/2008","41.79","41.79","41.79","41.79","","-1.23%"
"26/02/2008","42.31","42.31","42.31","42.31","","-8.26%"
"25/02/2008","46.12","46.12","46.12","46.12","","-0.26%"
"22/02/2008","46.24","46.24","46.24","46.24","","-0.79%"
"21/02/2008","46.61","46.61","46.61","46.61","","-0.62%"
"20/02/2008","46.90","46.90","46.90","46.90","","2.42%"
"19/02/2008","45.79","45.79","45.79","45.79","","-6.15%"
"18/02/2008","48.79","48.79","48.79","48.79","","0.21%"
"15/02/2008","48.69","48.69","48.69","48.69","","-0.04%"
"14/02/2008","48.71","48.71","48.71","48.71","","-5.14%"
"13/02/2008","51.35","51.35","51.35","51.35","","-6.96%"
"12/02/2008","55.19","55.19","55.19","55.19","","-5.46%"
"11/02/2008","58.38","58.38","58.38","58.38","","9.76%"
"06/02/2008","53.19","53.19","53.19","53.19","","15.30%"
"05/02/2008","46.13","46.13","46.13","46.13","","-1.26%"
"04/02/2008","46.72","46.72","46.72","46.72","","-0.36%"
"01/02/2008","46.89","46.89","46.89","46.89","","-10.17%"
"31/01/2008","52.20","52.20","52.20","52.20","","-12.85%"
"30/01/2008","59.90","59.90","59.90","59.90","","2.20%"
"29/01/2008","58.61","58.61","58.61","58.61","","-11.48%"
"28/01/2008","66.21","66.21","66.21","66.21","","9.93%"
"25/01/2008","60.23","60.23","60.23","60.23","","-8.77%"
"24/01/2008","66.02","66.02","66.02","66.02","","12.72%"
"23/01/2008","58.57","58.57","58.57","58.57","","-9.98%"
"22/01/2008","65.06","65.06","65.06","65.06","","33.54%"
"21/01/2008","48.72","48.72","48.72","48.72","","8.00%"
"18/01/2008","45.11","45.11","45.11","45.11","","1.03%"
"17/01/2008","44.65","44.65","44.65","44.65","","1.41%"
"16/01/2008","44.03","44.03","44.03","44.03","","11.33%"
"15/01/2008","39.55","39.55","39.55","39.55","","3.26%"
"14/01/2008","38.30","38.30","38.30","38.30","","-0.39%"
"11/01/2008","38.45","38.45","38.45","38.45","","3.22%"
"10/01/2008","37.25","37.25","37.25","37.25","","-1.84%"
"09/01/2008","37.95","37.95","37.95","37.95","","0.48%"
"08/01/2008","37.77","37.77","37.77","37.77","","-5.29%"
"07/01/2008","39.88","39.88","39.88","39.88","","8.61%"
"04/01/2008","36.72","36.72","36.72","36.72","","-4.45%"
"03/01/2008","38.43","38.43","38.43","38.43","","3.81%"
"02/01/2008","37.02","37.02","37.02","37.02","","4.19%"
"31/12/2007","35.53","35.53","35.53","35.53","","-2.82%"
"28/12/2007","36.56","36.56","36.56","36.56","","1.56%"
"27/12/2007","36.00","36.00","36.00","36.00","","9.86%"
"24/12/2007","32.77","32.77","32.77","32.77","","-1.62%"
"21/12/2007","33.31","33.31","33.31","33.31","","-10.24%"
"20/12/2007","37.11","37.11","37.11","37.11","","-8.46%"
"19/12/2007","40.54","40.54","40.54","40.54","","0.70%"
"18/12/2007","40.26","40.26","40.26","40.26","","-9.28%"
"17/12/2007","44.38","44.38","44.38","44.38","","16.70%"
"14/12/2007","38.03","38.03","38.03","38.03","","-2.24%"
"13/12/2007","38.90","38.90","38.90","38.90","","4.43%"
"12/12/2007","37.25","37.25","37.25","37.25","","3.88%"
"11/12/2007","35.86","35.86","35.86","35.86","","-7.15%"
"10/12/2007","38.62","38.62","38.62","38.62","","2.39%"
"07/12/2007","37.72","37.72","37.72","37.72","","1.92%"
"06/12/2007","37.01","37.01","37.01","37.01","","-3.54%"
"05/12/2007","38.37","38.37","38.37","38.37","","-1.87%"
"04/12/2007","39.10","39.10","39.10","39.10","","-6.24%"
"03/12/2007","41.70","41.70","41.70","41.70","","0.58%"
"30/11/2007","41.46","41.46","41.46","41.46","","-8.19%"
"29/11/2007","45.16","45.16","45.16","45.16","","0.13%"
"28/11/2007","45.10","45.10","45.10","45.10","","-1.85%"
"27/11/2007","45.95","45.95","45.95","45.95","","3.35%"
"26/11/2007","44.46","44.46","44.46","44.46","","-1.98%"
"23/11/2007","45.36","45.36","45.36","45.36","","-3.30%"
"22/11/2007","46.91","46.91","46.91","46.91","","4.83%"
"21/11/2007","44.75","44.75","44.75","44.75","","5.74%"
"20/11/2007","42.32","42.32","42.32","42.32","","3.07%"
"19/11/2007","41.06","41.06","41.06","41.06","","-2.95%"
"16/11/2007","42.31","42.31","42.31","42.31","","8.10%"
"15/11/2007","39.14","39.14","39.14","39.14","","-0.51%"
"14/11/2007","39.34","39.34","39.34","39.34","","-1.77%"
"13/11/2007","40.05","40.05","40.05","40.05","","-5.85%"
"12/11/2007","42.54","42.54","42.54","42.54","","6.64%"
"09/11/2007","39.89","39.89","39.89","39.89","","-6.84%"
"08/11/2007","42.82","42.82","42.82","42.82","","-1.38%"
"07/11/2007","43.42","43.42","43.42","43.42","","-4.89%"
"06/11/2007","45.65","45.65","45.65","45.65","","-5.49%"
"05/11/2007","48.30","48.30","48.30","48.30","","10.17%"
"02/11/2007","43.84","43.84","43.84","43.84","","6.54%"
"01/11/2007","41.15","41.15","41.15","41.15","","-2.35%"
"31/10/2007","42.14","42.14","42.14","42.14","","6.17%"
"30/10/2007","39.69","39.69","39.69","39.69","","3.66%"
"29/10/2007","38.29","38.29","38.29","38.29","","0.53%"
"26/10/2007","38.09","38.09","38.09","38.09","","-3.32%"
"25/10/2007","39.40","39.40","39.40","39.40","","-7.14%"
"24/10/2007","42.43","42.43","42.43","42.43","","6.26%"
"23/10/2007","39.93","39.93","39.93","39.93","","-5.71%"
"22/10/2007","42.35","42.35","42.35","42.35","","12.93%"
"18/10/2007","37.50","37.50","37.50","37.50","","-2.06%"
"17/10/2007","38.29","38.29","38.29","38.29","","-13.04%"
"16/10/2007","44.03","44.03","44.03","44.03","","13.66%"
"15/10/2007","38.74","38.74","38.74","38.74","","2.70%"
"12/10/2007","37.72","37.72","37.72","37.72","","6.80%"
"11/10/2007","35.32","35.32","35.32","35.32","","-2.02%"
"10/10/2007","36.05","36.05","36.05","36.05","","1.86%"
"09/10/2007","35.39","35.39","35.39","35.39","","-6.05%"
"08/10/2007","37.67","37.67","37.67","37.67","","6.87%"
"05/10/2007","35.25","35.25","35.25","35.25","","-11.32%"
"04/10/2007","39.75","39.75","39.75","39.75","","-2.50%"
"03/10/2007","40.77","40.77","40.77","40.77","","18.45%"
"02/10/2007","34.42","34.42","34.42","34.42","","11.57%"
"28/09/2007","30.85","30.85","30.85","30.85","","2.32%"
"27/09/2007","30.15","30.15","30.15","30.15","","2.45%"
"25/09/2007","29.43","29.43","29.43","29.43","","-2.97%"
"24/09/2007","30.33","30.33","30.33","30.33","","10.45%"
"21/09/2007","27.46","27.46","27.46","27.46","","-0.44%"
"20/09/2007","27.58","27.58","27.58","27.58","","-3.70%"
"19/09/2007","28.64","28.64","28.64","28.64","","-12.07%"
"18/09/2007","32.57","32.57","32.57","32.57","","0.00%"
"17/09/2007","32.57","32.57","32.57","32.57","","15.01%"
"14/09/2007","28.32","28.32","28.32","28.32","","-1.97%"
"13/09/2007","28.89","28.89","28.89","28.89","","0.84%"
"12/09/2007","28.65","28.65","28.65","28.65","","-9.54%"
"11/09/2007","31.67","31.67","31.67","31.67","","1.54%"
"10/09/2007","31.19","31.19","31.19","31.19","","1.00%"
"07/09/2007","30.88","30.88","30.88","30.88","","-5.10%"
"06/09/2007","32.54","32.54","32.54","32.54","","-5.65%"
"05/09/2007","34.49","34.49","34.49","34.49","","-2.46%"
"04/09/2007","35.36","35.36","35.36","35.36","","3.30%"
"03/09/2007","34.23","34.23","34.23","34.23","","-2.65%"
"31/08/2007","35.16","35.16","35.16","35.16","","-0.73%"
"30/08/2007","35.42","35.42","35.42","35.42","","-9.30%"
"29/08/2007","39.05","39.05","39.05","39.05","","8.14%"
"28/08/2007","36.11","36.11","36.11","36.11","","2.94%"
"27/08/2007","35.08","35.08","35.08","35.08","","0.14%"
"24/08/2007","35.03","35.03","35.03","35.03","","-5.63%"
"23/08/2007","37.12","37.12","37.12","37.12","","2.83%"
"22/08/2007","36.10","36.10","36.10","36.10","","-11.35%"
"21/08/2007","40.72","40.72","40.72","40.72","","11.47%"
"20/08/2007","36.53","36.53","36.53","36.53","","-7.12%"
"17/08/2007","39.33","39.33","39.33","39.33","","10.88%"
"16/08/2007","35.47","35.47","35.47","35.47","","14.79%"
"15/08/2007","30.90","30.90","30.90","30.90","","12.61%"
"14/08/2007","27.44","27.44","27.44","27.44","","-7.67%"
"13/08/2007","29.72","29.72","29.72","29.72","","0.75%"
"10/08/2007","29.50","29.50","29.50","29.50","","15.10%"
"09/08/2007","25.63","25.63","25.63","25.63","","14.68%"
"08/08/2007","22.35","22.35","22.35","22.35","","-14.53%"
"07/08/2007","26.15","26.15","26.15","26.15","","-4.63%"
"06/08/2007","27.42","27.42","27.42","27.42","","6.86%"
"03/08/2007","25.66","25.66","25.66","25.66","","-6.79%"
"02/08/2007","27.53","27.53","27.53","27.53","","0.04%"
"01/08/2007","27.52","27.52","27.52","27.52","","21.29%"
"31/07/2007","22.69","22.69","22.69","22.69","","-10.56%"
"30/07/2007","25.37","25.37","25.37","25.37","","-1.28%"
"27/07/2007","25.70","25.70","25.70","25.70","","26.10%"
"26/07/2007","20.38","20.38","20.38","20.38","","1.19%"
"25/07/2007","20.14","20.14","20.14","20.14","","4.03%"
"24/07/2007","19.36","19.36","19.36","19.36","","-3.05%"
"23/07/2007","19.97","19.97","19.97","19.97","","5.83%"
"20/07/2007","18.87","18.87","18.87","18.87","","-0.16%"
"19/07/2007","18.90","18.90","18.90","18.90","","-5.64%"
"18/07/2007","20.03","20.03","20.03","20.03","","-0.35%"
"17/07/2007","20.10","20.10","20.10","20.10","","-4.87%"
"16/07/2007","21.13","21.13","21.13","21.13","","-0.52%"
"13/07/2007","21.24","21.24","21.24","21.24","","1.24%"
"12/07/2007","20.98","20.98","20.98","20.98","","0.82%"
"11/07/2007","20.81","20.81","20.81","20.81","","2.87%"
"10/07/2007","20.23","20.23","20.23","20.23","","8.59%"
"09/07/2007","18.63","18.63","18.63","18.63","","5.61%"
"06/07/2007","17.64","17.64","17.64","17.64","","-0.79%"
"05/07/2007","17.78","17.78","17.78","17.78","","0.85%"
"04/07/2007","17.63","17.63","17.63","17.63","","-0.51%"
"03/07/2007","17.72","17.72","17.72","17.72","","2.61%"
"29/06/2007","17.27","17.27","17.27","17.27","","-9.68%"
"28/06/2007","19.12","19.12","19.12","19.12","","-0.52%"
"27/06/2007","19.22","19.22","19.22","19.22","","-3.80%"
"26/06/2007","19.98","19.98","19.98","19.98","","-3.85%"
"25/06/2007","20.78","20.78","20.78","20.78","","2.47%"
"22/06/2007","20.28","20.28","20.28","20.28","","0.30%"
"21/06/2007","20.22","20.22","20.22","20.22","","2.64%"
"20/06/2007","19.70","19.70","19.70","19.70","","5.29%"
"18/06/2007","18.71","18.71","18.71","18.71","","9.48%"
"15/06/2007","17.09","17.09","17.09","17.09","","-0.75%"
"14/06/2007","17.22","17.22","17.22","17.22","","-2.16%"
"13/06/2007","17.60","17.60","17.60","17.60","","0.11%"
"12/06/2007","17.58","17.58","17.58","17.58","","-2.77%"
"11/06/2007","18.08","18.08","18.08","18.08","","-2.74%"
"08/06/2007","18.59","18.59","18.59","18.59","","-0.11%"
"07/06/2007","18.61","18.61","18.61","18.61","","2.03%"
"06/06/2007","18.24","18.24","18.24","18.24","","-0.44%"
"05/06/2007","18.32","18.32","18.32","18.32","","-0.27%"
"04/06/2007","18.37","18.37","18.37","18.37","","1.05%"
"01/06/2007","18.18","18.18","18.18","18.18","","-0.44%"
"31/05/2007","18.26","18.26","18.26","18.26","","-3.34%"
"30/05/2007","18.89","18.89","18.89","18.89","","-2.78%"
"29/05/2007","19.43","19.43","19.43","19.43","","-0.15%"
"28/05/2007","19.46","19.46","19.46","19.46","","2.26%"
"25/05/2007","19.03","19.03","19.03","19.03","","1.44%"
"23/05/2007","18.76","18.76","18.76","18.76","","-1.93%"
"22/05/2007","19.13","19.13","19.13","19.13","","0.05%"
"21/05/2007","19.12","19.12","19.12","19.12","","-0.16%"
"18/05/2007","19.15","19.15","19.15","19.15","","-4.92%"
"17/05/2007","20.14","20.14","20.14","20.14","","-0.05%"
"16/05/2007","20.15","20.15","20.15","20.15","","-5.22%"
"15/05/2007","21.26","21.26","21.26","21.26","","2.41%"
"14/05/2007","20.76","20.76","20.76","20.76","","1.71%"
"11/05/2007","20.41","20.41","20.41","20.41","","3.08%"
"10/05/2007","19.80","19.80","19.80","19.80","","0.00%"
"09/05/2007","19.80","19.80","19.80","19.80","","-3.27%"
"08/05/2007","20.47","20.47","20.47","20.47","","1.54%"
"07/05/2007","20.16","20.16","20.16","20.16","","3.92%"
"04/05/2007","19.40","19.40","19.40","19.40","","-1.32%"
"03/05/2007","19.66","19.66","19.66","19.66","","-4.05%"
"02/05/2007","20.49","20.49","20.49","20.49","","-1.91%"
"30/04/2007","20.89","20.89","20.89","20.89","","8.24%"
"27/04/2007","19.30","19.30","19.30","19.30","","5.46%"
"26/04/2007","18.30","18.30","18.30","18.30","","-4.09%"
"25/04/2007","19.08","19.08","19.08","19.08","","1.92%"
"24/04/2007","18.72","18.72","18.72","18.72","","-1.68%"
"23/04/2007","19.04","19.04","19.04","19.04","","5.19%"
"20/04/2007","18.10","18.10","18.10","18.10","","-6.07%"
"19/04/2007","19.27","19.27","19.27","19.27","","4.11%"
"18/04/2007","18.51","18.51","18.51","18.51","","3.58%"
"17/04/2007","17.87","17.87","17.87","17.87","","3.90%"
"16/04/2007","17.20","17.20","17.20","17.20","","-2.11%"
"13/04/2007","17.57","17.57","17.57","17.57","","-0.85%"
"12/04/2007","17.72","17.72","17.72","17.72","","2.78%"
"11/04/2007","17.24","17.24","17.24","17.24","","3.05%"
"10/04/2007","16.73","16.73","16.73","16.73","","-3.63%"
"04/04/2007","17.36","17.36","17.36","17.36","","2.12%"
"03/04/2007","17.00","17.00","17.00","17.00","","-9.77%"
"02/04/2007","18.84","18.84","18.84","18.84","","-3.63%"
"30/03/2007","19.55","19.55","19.55","19.55","","-2.59%"
"29/03/2007","20.07","20.07","20.07","20.07","","-5.02%"
"28/03/2007","21.13","21.13","21.13","21.13","","8.36%"
"27/03/2007","19.50","19.50","19.50","19.50","","-1.66%"
"26/03/2007","19.83","19.83","19.83","19.83","","-5.39%"
"23/03/2007","20.96","20.96","20.96","20.96","","-9.38%"
"22/03/2007","23.13","23.13","23.13","23.13","","1.67%"
"21/03/2007","22.75","22.75","22.75","22.75","","-0.74%"
"20/03/2007","22.92","22.92","22.92","22.92","","0.44%"
"19/03/2007","22.82","22.82","22.82","22.82","","-0.57%"
"16/03/2007","22.95","22.95","22.95","22.95","","1.06%"
"15/03/2007","22.71","22.71","22.71","22.71","","-3.77%"
"14/03/2007","23.60","23.60","23.60","23.60","","8.06%"
"13/03/2007","21.84","21.84","21.84","21.84","","0.65%"
"12/03/2007","21.70","21.70","21.70","21.70","","-0.78%"
"09/03/2007","21.87","21.87","21.87","21.87","","-4.04%"
"08/03/2007","22.79","22.79","22.79","22.79","","-2.19%"
"07/03/2007","23.30","23.30","23.30","23.30","","-2.10%"
"06/03/2007","23.80","23.80","23.80","23.80","","-8.57%"
"05/03/2007","26.03","26.03","26.03","26.03","","16.26%"
