Date,stock_id,price,ATR_14d,MA_Crossover_10_50,Mean_Reversion_20d,Normalized_BBW_20d_2std,Stochastic_Oscillator_14d,Volume_Momentum_50d
2023-02-17,0101.HK,13.63835334777832,0.38786278187345635,0.5736686134338385,-0.2984988212585442,0.10349341690772139,78.57137420889788,-7327290.0
2023-02-20,0101.HK,13.758441925048828,0.38466570896328556,0.5740118026733398,-0.3671218395233158,0.09721756503592954,84.21054908537715,-7108016.0
2023-02-21,0101.HK,13.809906959533691,0.3780208662299497,0.5709238433837882,-0.3705523490905769,0.09281926282411752,80.85105762678135,-8390433.0
2023-02-22,0101.HK,13.39818286895752,0.38655506765768716,0.5407309150695809,0.0677622795104984,0.0836597658009899,25.00009815755736,-1652008.0
2023-02-23,0101.HK,13.329561233520508,0.3797753445624855,0.4868636512756339,0.14581928253173793,0.08109901435448177,25.999973145700658,-3539065.0
2023-02-24,0101.HK,13.329561233520508,0.3685783420142973,0.4299085235595701,0.14581928253173793,0.08109901435448177,25.999973145700658,-4059559.0
2023-02-27,0101.HK,13.123699188232422,0.37901240265039426,0.39559814453125064,0.3396727085113529,0.08421526758738355,18.33332374509916,-6816806.0
2023-02-28,0101.HK,12.986458778381348,0.3764474406929006,0.3300653457641598,0.4932105541229248,0.07153454062668492,5.000099756125169,1925181.0
2023-03-01,0101.HK,13.34671688079834,0.3814178951314399,0.30021547317504726,0.14924983978271555,0.06471762930089225,40.000009611982335,-2049250.0
2023-03-02,0101.HK,13.158010482788086,0.3750049940817788,0.232624187469483,0.3268054008483894,0.06820214708360162,21.66674555693115,-8940483.0
2023-03-03,0101.HK,13.260940551757812,0.3653741275247251,0.18527603149414062,0.1998580932617191,0.06739262336527285,31.666640385743946,-3836367.0
2023-03-06,0101.HK,13.466802597045898,0.36133259234836534,0.14238798141479414,-0.0017151832580566406,0.0671399729059319,51.66661534671112,-4905826.0
2023-03-07,0101.HK,13.621199607849121,0.3563543418762681,0.11013622283935653,-0.15268120765686,0.06769037312618717,66.6666428932719,-903932.0
2023-03-08,0101.HK,13.39818286895752,0.36643615218641157,0.09538276672363288,0.06347355842590297,0.06770872441338888,45.000049678059526,-1125632.0
2023-03-09,0101.HK,13.39818286895752,0.36354415641018273,0.08474666595459013,0.05060720443725586,0.06649531573875501,45.000049678059526,1646664.0
2023-03-10,0101.HK,12.643354415893555,0.4000705502202502,0.015782890319824716,0.7522546291351322,0.08320419035073633,2.7397211823450935,2753655.0
2023-03-13,0101.HK,12.591890335083008,0.4009029061654067,-0.03533939361572358,0.762546348571778,0.0992669678503124,19.318185269354213,3915286.0
2023-03-14,0101.HK,12.609044075012207,0.40780267281153104,-0.06175844192504876,0.698215818405151,0.11030731812689815,21.951141731484558,3367113.0
2023-03-15,0101.HK,12.832061767578125,0.4080827328450455,-0.10910671234130831,0.4400300979614258,0.11377470579260228,37.804850695343156,229105.0
2023-03-16,0101.HK,12.677665710449219,0.40711745169451713,-0.14890670776367188,0.5412451744079583,0.11583769295037404,26.829263392261915,1144015.0
2023-03-17,0101.HK,12.9693021774292,0.4209255263808128,-0.16709121704101548,0.21615614891052282,0.11325970111093493,47.5608906347148,2378297.0
2023-03-20,0101.HK,12.746285438537598,0.41781756256502406,-0.2237032699584951,0.3885650634765625,0.10961612449443106,31.70724946491723,-1746331.0
2023-03-21,0101.HK,12.57473373413086,0.4210584042148803,-0.31393951416015575,0.4983581066131588,0.10513843014658708,19.51211479812639,-3500487.0
2023-03-22,0101.HK,12.797750473022461,0.4203916824190807,-0.3654051589965821,0.24531974792480504,0.10424942606893539,35.36575596792397,-2605630.0
2023-03-23,0101.HK,12.84921646118164,0.41242032181119026,-0.4213311195373546,0.16983652114868164,0.10310035024048955,39.02433026499173,-4714406.0
2023-03-24,0101.HK,13.037923812866211,0.41482134410687915,-0.3842759132385254,-0.033452701568602805,0.10076723705873228,52.43901229549216,-5388159.0
2023-03-27,0101.HK,12.643354415893555,0.4244030686680148,-0.3818743133544924,0.33709945678710973,0.10351179676127646,24.691263995702432,-1635969.0
2023-03-28,0101.HK,12.677665710449219,0.4136944463831155,-0.3774138641357432,0.28734850883483887,0.10571406269047785,30.136955630558898,-1409317.0
2023-03-29,0101.HK,12.609044075012207,0.40375072406314744,-0.39765701293945277,0.31908650398254323,0.10491231838624972,26.08686751630788,-910719.0
2023-03-30,0101.HK,12.609044075012207,0.3908411941520359,-0.40383296966552784,0.2916381835937507,0.1059482307525092,35.99989085993751,-1892137.0
2023-03-31,0101.HK,12.591890335083008,0.38865671605416613,-0.4391724586486827,0.2753394126892097,0.10485463893993154,21.428628166732146,-93451.0
2023-04-03,0101.HK,12.57473373413086,0.3878536083104706,-0.4532396888732908,0.24789257049560476,0.09728477834571396,19.04747329742082,484438.0
2023-04-04,0101.HK,12.57473373413086,0.3809809984041404,-0.4477500343322749,0.19556927680969238,0.07926920075137331,19.04747329742082,261852.0
2023-04-06,0101.HK,12.677665710449219,0.369697878790488,-0.4559843826293939,0.056611442565918324,0.06466628477957542,33.33334363396946,-1436044.0
2023-04-11,0101.HK,12.76344108581543,0.36657290086981564,-0.45701366424560597,-0.060901021957397106,0.0424450466270079,45.23805910120678,353039.0
2023-04-12,0101.HK,12.934993743896484,0.3612204024034534,-0.45941532135009844,-0.21787171363830637,0.045148961277800506,69.04775475551125,-1668758.0
2023-04-13,0101.HK,12.917837142944336,0.3537994872004095,-0.4230463600158707,-0.18441777229309153,0.046188833353570144,66.66659988619992,-1178122.0
2023-04-14,0101.HK,12.917837142944336,0.34813403411050603,-0.4041757583618164,-0.16897811889648473,0.046899934752370455,66.66659988619992,-5736447.0
2023-04-17,0101.HK,12.729130744934082,0.35512693303253134,-0.386334323883057,0.014581727981568093,0.04652693669905755,40.47614644232887,-572556.0
2023-04-18,0101.HK,12.523269653320312,0.3481412193819722,-0.37775661468505817,0.2127230167388916,0.04889613604128399,11.904802848976326,292570.0
2023-04-19,0101.HK,12.231630325317383,0.36003517681570674,-0.38358951568603494,0.46747875213623047,0.05750437868914482,21.31148548909695,-2163139.0
